date,city,source_name,predicted_tmax,actual_tmax,absolute_error
2026-03-19,il,google-weather,57.7400,60.0,2.2600
2026-03-19,il,open-meteo,57.6000,60.0,2.4000
2026-03-19,il,openweathermap,61.6600,60.0,1.6600
2026-03-19,il,pirateweather,55.6900,60.0,4.3100
2026-03-19,il,tomorrow,56.7700,60.0,3.2300
2026-03-19,il,visual-crossing,53.0000,60.0,7.0000
2026-03-19,il,weather.gov,55.0000,60.0,5.0000
2026-03-19,il,weatherapi,57.6000,60.0,2.4000
2026-03-19,ny,consensus,45.1261,44.0,1.1261
2026-03-19,ny,google-weather,42.8000,44.0,1.2000
2026-03-19,ny,open-meteo,45.0000,44.0,1.0000
2026-03-19,ny,openweathermap,43.8300,44.0,0.1700
2026-03-19,ny,pirateweather,45.6100,44.0,1.6100
2026-03-19,ny,tomorrow,44.6900,44.0,0.6900
2026-03-19,ny,visual-crossing,45.0000,44.0,1.0000
2026-03-19,ny,weather.gov,46.0000,44.0,2.0000
2026-03-19,ny,weatherapi,46.2000,44.0,2.2000
2026-03-19,tx,consensus,84.4603,86.0,1.5397
2026-03-19,tx,google-weather,81.5000,86.0,4.5000
2026-03-19,tx,open-meteo,80.8000,86.0,5.2000
2026-03-19,tx,openweathermap,84.9600,86.0,1.0400
2026-03-19,tx,pirateweather,84.6100,86.0,1.3900
2026-03-19,tx,tomorrow,81.2700,86.0,4.7300
2026-03-19,tx,visual-crossing,85.0000,86.0,1.0000
2026-03-19,tx,weather.gov,85.0000,86.0,1.0000
2026-03-19,tx,weatherapi,88.3000,86.0,2.3000
2026-03-20,fl,consensus,74.7133,78.0,3.2867
2026-03-20,fl,google-weather,72.6800,78.0,5.3200
2026-03-20,fl,open-meteo,72.5000,78.0,5.5000
2026-03-20,fl,openweathermap,72.6100,78.0,5.3900
2026-03-20,fl,pirateweather,72.5000,78.0,5.5000
2026-03-20,fl,tomorrow,72.5200,78.0,5.4800
2026-03-20,fl,visual-crossing,72.9000,78.0,5.1000
2026-03-20,fl,weather.gov,74.0000,78.0,4.0000
2026-03-20,fl,weatherapi,77.4000,78.0,0.6000
2026-03-20,il,consensus,67.2055,72.0,4.7945
2026-03-20,il,google-weather,66.7400,72.0,5.2600
2026-03-20,il,open-meteo,69.2000,72.0,2.8000
2026-03-20,il,openweathermap,72.3200,72.0,0.3200
2026-03-20,il,pirateweather,64.6700,72.0,7.3300
2026-03-20,il,tomorrow,69.0300,72.0,2.9700
2026-03-20,il,visual-crossing,65.9000,72.0,6.1000
2026-03-20,il,weather.gov,69.0000,72.0,3.0000
2026-03-20,il,weatherapi,69.8000,72.0,2.2000
2026-03-20,ny,consensus,59.1002,57.0,2.1002
2026-03-20,ny,google-weather,56.4800,57.0,0.5200
2026-03-20,ny,open-meteo,59.2000,57.0,2.2000
2026-03-20,ny,openweathermap,56.5000,57.0,0.5000
2026-03-20,ny,pirateweather,57.3300,57.0,0.3300
2026-03-20,ny,tomorrow,60.7300,57.0,3.7300
2026-03-20,ny,visual-crossing,58.0000,57.0,1.0000
2026-03-20,ny,weather.gov,58.0000,57.0,1.0000
2026-03-20,ny,weatherapi,66.4000,57.0,9.4000
2026-03-20,tx,consensus,88.5038,90.0,1.4962
2026-03-20,tx,google-weather,86.1800,90.0,3.8200
2026-03-20,tx,open-meteo,85.3000,90.0,4.7000
2026-03-20,tx,openweathermap,90.0700,90.0,0.0700
2026-03-20,tx,pirateweather,88.6600,90.0,1.3400
2026-03-20,tx,tomorrow,85.5900,90.0,4.4100
2026-03-20,tx,visual-crossing,89.0000,90.0,1.0000
2026-03-20,tx,weather.gov,89.0000,90.0,1.0000
2026-03-20,tx,weatherapi,92.7000,90.0,2.7000
2026-03-21,fl,consensus,74.8555,81.0,6.1445
2026-03-21,fl,google-weather,76.4600,81.0,4.5400
2026-03-21,fl,open-meteo,74.9000,81.0,6.1000
2026-03-21,fl,openweathermap,75.3100,81.0,5.6900
2026-03-21,fl,pirateweather,75.2200,81.0,5.7800
2026-03-21,fl,tomorrow,75.1300,81.0,5.8700
2026-03-21,fl,visual-crossing,74.9000,81.0,6.1000
2026-03-21,fl,weather.gov,77.0000,81.0,4.0000
2026-03-21,fl,weatherapi,74.7000,81.0,6.3000
2026-03-21,il,consensus,75.7532,77.0,1.2468
2026-03-21,il,google-weather,73.5800,77.0,3.4200
2026-03-21,il,openweathermap,72.6800,77.0,4.3200
2026-03-21,il,pirateweather,72.7000,77.0,4.3000
2026-03-21,il,tomorrow,75.6300,77.0,1.3700
2026-03-21,il,visual-crossing,74.9000,77.0,2.1000
2026-03-21,il,weather.gov,77.0000,77.0,0.0000
2026-03-21,il,weatherapi,80.4000,77.0,3.4000
2026-03-21,ny,consensus,56.7097,59.0,2.2903
2026-03-21,ny,google-weather,55.9400,59.0,3.0600
2026-03-21,ny,open-meteo,56.3000,59.0,2.7000
2026-03-21,ny,openweathermap,58.0100,59.0,0.9900
2026-03-21,ny,pirateweather,57.0400,59.0,1.9600
2026-03-21,ny,tomorrow,55.9800,59.0,3.0200
2026-03-21,ny,visual-crossing,56.9000,59.0,2.1000
2026-03-21,ny,weather.gov,57.0000,59.0,2.0000
2026-03-21,ny,weatherapi,56.3000,59.0,2.7000
2026-03-21,tx,consensus,91.4584,93.0,1.5416
2026-03-21,tx,google-weather,88.8800,93.0,4.1200
2026-03-21,tx,open-meteo,88.2000,93.0,4.8000
2026-03-21,tx,openweathermap,89.4900,93.0,3.5100
2026-03-21,tx,pirateweather,91.4200,93.0,1.5800
2026-03-21,tx,tomorrow,88.0900,93.0,4.9100
2026-03-21,tx,visual-crossing,92.0000,93.0,1.0000
2026-03-21,tx,weather.gov,92.0000,93.0,1.0000
2026-03-21,tx,weatherapi,95.7000,93.0,2.7000
2026-03-22,fl,consensus,77.8300,81.0,3.1700
2026-03-22,fl,google-weather,77.1800,81.0,3.8200
2026-03-22,fl,open-meteo,75.3000,81.0,5.7000
2026-03-22,fl,openweathermap,79.3600,81.0,1.6400
2026-03-22,fl,pirateweather,76.3300,81.0,4.6700
2026-03-22,fl,tomorrow,75.4300,81.0,5.5700
2026-03-22,fl,visual-crossing,76.9000,81.0,4.1000
2026-03-22,fl,weather.gov,78.0000,81.0,3.0000
2026-03-22,fl,weatherapi,81.0000,81.0,0.0000
2026-03-22,il,consensus,67.2965,71.0,3.7035
2026-03-22,il,google-weather,48.0200,71.0,22.9800
2026-03-22,il,open-meteo,72.1000,71.0,1.1000
2026-03-22,il,openweathermap,48.9900,71.0,22.0100
2026-03-22,il,pirateweather,65.1600,71.0,5.8400
2026-03-22,il,tomorrow,59.1100,71.0,11.8900
2026-03-22,il,visual-crossing,70.0000,71.0,1.0000
2026-03-22,il,weather.gov,46.0000,71.0,25.0000
2026-03-22,il,weatherapi,58.1000,71.0,12.9000
2026-03-22,ny,consensus,65.5940,63.0,2.5940
2026-03-22,ny,google-weather,66.2000,63.0,3.2000
2026-03-22,ny,openweathermap,66.5100,63.0,3.5100
2026-03-22,ny,pirateweather,64.8100,63.0,1.8100
2026-03-22,ny,tomorrow,69.6400,63.0,6.6400
2026-03-22,ny,visual-crossing,63.1000,63.0,0.1000
2026-03-22,ny,weather.gov,63.0000,63.0,0.0000
2026-03-22,ny,weatherapi,74.8000,63.0,11.8000
2026-03-22,tx,consensus,93.1032,93.0,0.1032
2026-03-22,tx,google-weather,88.3400,93.0,4.6600
2026-03-22,tx,open-meteo,87.8000,93.0,5.2000
2026-03-22,tx,openweathermap,91.4400,93.0,1.5600
2026-03-22,tx,pirateweather,91.3800,93.0,1.6200
2026-03-22,tx,tomorrow,88.1100,93.0,4.8900
2026-03-22,tx,visual-crossing,94.0000,93.0,1.0000
2026-03-22,tx,weather.gov,93.0000,93.0,0.0000
2026-03-22,tx,weatherapi,95.2000,93.0,2.2000
2026-03-23,fl,consensus,78.2624,82.0,3.7376
2026-03-23,fl,google-weather,78.4400,82.0,3.5600
2026-03-23,fl,open-meteo,77.7000,82.0,4.3000
2026-03-23,fl,openweathermap,81.7200,82.0,0.2800
2026-03-23,fl,pirateweather,77.2700,82.0,4.7300
2026-03-23,fl,tomorrow,77.7700,82.0,4.2300
2026-03-23,fl,visual-crossing,76.9000,82.0,5.1000
2026-03-23,fl,weather.gov,79.0000,82.0,3.0000
2026-03-23,fl,weatherapi,83.1000,82.0,1.1000
2026-03-23,il,consensus,39.9887,41.0,1.0113
2026-03-23,il,google-weather,39.7400,41.0,1.2600
2026-03-23,il,open-meteo,39.7000,41.0,1.3000
2026-03-23,il,openweathermap,42.1700,41.0,1.1700
2026-03-23,il,pirateweather,39.8300,41.0,1.1700
2026-03-23,il,tomorrow,39.6300,41.0,1.3700
2026-03-23,il,visual-crossing,40.0000,41.0,1.0000
2026-03-23,il,weather.gov,41.0000,41.0,0.0000
2026-03-23,il,weatherapi,41.4000,41.0,0.4000
2026-03-23,ny,consensus,49.5163,50.0,0.4837
2026-03-23,ny,google-weather,41.7200,50.0,8.2800
2026-03-23,ny,open-meteo,51.6000,50.0,1.6000
2026-03-23,ny,openweathermap,45.3000,50.0,4.7000
2026-03-23,ny,pirateweather,52.8800,50.0,2.8800
2026-03-23,ny,tomorrow,44.9200,50.0,5.0800
2026-03-23,ny,visual-crossing,49.7000,50.0,0.3000
2026-03-23,ny,weather.gov,47.0000,50.0,3.0000
2026-03-23,ny,weatherapi,44.8000,50.0,5.2000
2026-03-23,tx,consensus,86.6498,88.0,1.3502
2026-03-23,tx,google-weather,84.2000,88.0,3.8000
2026-03-23,tx,open-meteo,83.9000,88.0,4.1000
2026-03-23,tx,openweathermap,85.9800,88.0,2.0200
2026-03-23,tx,pirateweather,86.3200,88.0,1.6800
2026-03-23,tx,tomorrow,83.7700,88.0,4.2300
2026-03-23,tx,visual-crossing,87.0000,88.0,1.0000
2026-03-23,tx,weather.gov,87.0000,88.0,1.0000
2026-03-23,tx,weatherapi,91.4000,88.0,3.4000
2026-03-24,fl,consensus,79.5766,85.0,5.4234
2026-03-24,fl,google-weather,79.8800,85.0,5.1200
2026-03-24,fl,open-meteo,79.1000,85.0,5.9000
2026-03-24,fl,openweathermap,82.3300,85.0,2.6700
2026-03-24,fl,pirateweather,77.7400,85.0,7.2600
2026-03-24,fl,tomorrow,79.9900,85.0,5.0100
2026-03-24,fl,visual-crossing,78.0000,85.0,7.0000
2026-03-24,fl,weather.gov,80.0000,85.0,5.0000
2026-03-24,fl,weatherapi,85.3000,85.0,0.3000
2026-03-24,il,consensus,53.5226,53.0,0.5226
2026-03-24,il,google-weather,51.8000,53.0,1.2000
2026-03-24,il,open-meteo,55.0000,53.0,2.0000
2026-03-24,il,openweathermap,50.7700,53.0,2.2300
2026-03-24,il,pirateweather,50.0200,53.0,2.9800
2026-03-24,il,tomorrow,54.6100,53.0,1.6100
2026-03-24,il,visual-crossing,51.0000,53.0,2.0000
2026-03-24,il,weather.gov,52.0000,53.0,1.0000
2026-03-24,il,weatherapi,52.9000,53.0,0.1000
2026-03-24,ny,consensus,46.8305,48.0,1.1695
2026-03-24,ny,google-weather,45.1400,48.0,2.8600
2026-03-24,ny,open-meteo,44.4000,48.0,3.6000
2026-03-24,ny,openweathermap,47.5900,48.0,0.4100
2026-03-24,ny,pirateweather,47.7100,48.0,0.2900
2026-03-24,ny,tomorrow,44.6900,48.0,3.3100
2026-03-24,ny,visual-crossing,47.9000,48.0,0.1000
2026-03-24,ny,weather.gov,49.0000,48.0,1.0000
2026-03-24,ny,weatherapi,46.8000,48.0,1.2000
2026-03-24,tx,consensus,86.3918,88.0,1.6082
2026-03-24,tx,google-weather,83.8400,88.0,4.1600
2026-03-24,tx,open-meteo,83.8000,88.0,4.2000
2026-03-24,tx,openweathermap,86.2500,88.0,1.7500
2026-03-24,tx,pirateweather,86.5800,88.0,1.4200
2026-03-24,tx,tomorrow,83.9500,88.0,4.0500
2026-03-24,tx,visual-crossing,87.0000,88.0,1.0000
2026-03-24,tx,weather.gov,87.0000,88.0,1.0000
2026-03-24,tx,weatherapi,88.0000,88.0,0.0000
2026-03-25,fl,consensus,78.6246,82.0,3.3754
2026-03-25,fl,google-weather,79.3400,82.0,2.6600
2026-03-25,fl,open-meteo,79.4000,82.0,2.6000
2026-03-25,fl,openweathermap,81.7300,82.0,0.2700
2026-03-25,fl,pirateweather,77.5800,82.0,4.4200
2026-03-25,fl,tomorrow,79.3900,82.0,2.6100
2026-03-25,fl,visual-crossing,76.9000,82.0,5.1000
2026-03-25,fl,weather.gov,78.0000,82.0,4.0000
2026-03-25,fl,weatherapi,82.8000,82.0,0.8000
2026-03-25,il,consensus,71.2807,72.0,0.7193
2026-03-25,il,google-weather,69.2600,72.0,2.7400
2026-03-25,il,openweathermap,67.7500,72.0,4.2500
2026-03-25,il,pirateweather,67.5300,72.0,4.4700
2026-03-25,il,tomorrow,72.3200,72.0,0.3200
2026-03-25,il,visual-crossing,71.0000,72.0,1.0000
2026-03-25,il,weather.gov,71.0000,72.0,1.0000
2026-03-25,il,weatherapi,77.2000,72.0,5.2000
2026-03-25,ny,consensus,53.4085,54.0,0.5915
2026-03-25,ny,google-weather,52.3400,54.0,1.6600
2026-03-25,ny,open-meteo,53.9000,54.0,0.1000
2026-03-25,ny,openweathermap,50.9500,54.0,3.0500
2026-03-25,ny,pirateweather,52.3800,54.0,1.6200
2026-03-25,ny,tomorrow,53.4700,54.0,0.5300
2026-03-25,ny,visual-crossing,54.1000,54.0,0.1000
2026-03-25,ny,weather.gov,54.0000,54.0,0.0000
2026-03-25,ny,weatherapi,57.9000,54.0,3.9000
2026-03-25,tx,consensus,87.4940,90.0,2.5060
2026-03-25,tx,google-weather,85.1000,90.0,4.9000
2026-03-25,tx,open-meteo,82.8000,90.0,7.2000
2026-03-25,tx,openweathermap,89.0100,90.0,0.9900
2026-03-25,tx,pirateweather,88.1400,90.0,1.8600
2026-03-25,tx,tomorrow,82.5300,90.0,7.4700
2026-03-25,tx,visual-crossing,89.0000,90.0,1.0000
2026-03-25,tx,weather.gov,89.0000,90.0,1.0000
2026-03-25,tx,weatherapi,87.8000,90.0,2.2000
2026-03-26,fl,consensus,79.3222,83.0,3.6778
2026-03-26,fl,google-weather,80.0600,83.0,2.9400
2026-03-26,fl,open-meteo,81.3000,83.0,1.7000
2026-03-26,fl,openweathermap,81.5900,83.0,1.4100
2026-03-26,fl,pirateweather,77.9400,83.0,5.0600
2026-03-26,fl,tomorrow,81.0500,83.0,1.9500
2026-03-26,fl,visual-crossing,78.0000,83.0,5.0000
2026-03-26,fl,weather.gov,79.0000,83.0,4.0000
2026-03-26,fl,weatherapi,83.8000,83.0,0.8000
2026-03-26,il,consensus,75.0379,73.0,2.0379
2026-03-26,il,google-weather,74.4800,73.0,1.4800
2026-03-26,il,open-meteo,76.1000,73.0,3.1000
2026-03-26,il,openweathermap,72.0500,73.0,0.9500
2026-03-26,il,pirateweather,69.9800,73.0,3.0200
2026-03-26,il,tomorrow,76.5100,73.0,3.5100
2026-03-26,il,visual-crossing,74.0000,73.0,1.0000
2026-03-26,il,weather.gov,76.0000,73.0,3.0000
2026-03-26,il,weatherapi,74.1000,73.0,1.1000
2026-03-26,ny,consensus,74.0274,76.0,1.9726
2026-03-26,ny,google-weather,73.5800,76.0,2.4200
2026-03-26,ny,open-meteo,76.8000,76.0,0.8000
2026-03-26,ny,openweathermap,73.1700,76.0,2.8300
2026-03-26,ny,pirateweather,72.6300,76.0,3.3700
2026-03-26,ny,tomorrow,76.5300,76.0,0.5300
2026-03-26,ny,visual-crossing,72.1000,76.0,3.9000
2026-03-26,ny,weather.gov,72.0000,76.0,4.0000
2026-03-26,ny,weatherapi,81.7000,76.0,5.7000
2026-03-26,tx,consensus,88.6864,89.0,0.3136
2026-03-26,tx,google-weather,85.6400,89.0,3.3600
2026-03-26,tx,open-meteo,84.4000,89.0,4.6000
2026-03-26,tx,openweathermap,88.4800,89.0,0.5200
2026-03-26,tx,pirateweather,88.6600,89.0,0.3400
2026-03-26,tx,tomorrow,84.1500,89.0,4.8500
2026-03-26,tx,visual-crossing,89.0000,89.0,0.0000
2026-03-26,tx,weather.gov,89.0000,89.0,0.0000
2026-03-26,tx,weatherapi,91.0000,89.0,2.0000
2026-03-27,fl,consensus,78.8394,84.0,5.1606
2026-03-27,fl,google-weather,79.8800,84.0,4.1200
2026-03-27,fl,open-meteo,81.0000,84.0,3.0000
2026-03-27,fl,openweathermap,82.4200,84.0,1.5800
2026-03-27,fl,pirateweather,78.3900,84.0,5.6100
2026-03-27,fl,tomorrow,81.0300,84.0,2.9700
2026-03-27,fl,visual-crossing,78.0000,84.0,6.0000
2026-03-27,fl,weather.gov,79.0000,84.0,5.0000
2026-03-27,fl,weatherapi,82.8000,84.0,1.2000
2026-03-27,il,consensus,40.7992,44.0,3.2008
2026-03-27,il,google-weather,40.4600,44.0,3.5400
2026-03-27,il,open-meteo,43.8000,44.0,0.2000
2026-03-27,il,openweathermap,46.6700,44.0,2.6700
2026-03-27,il,pirateweather,40.7300,44.0,3.2700
2026-03-27,il,tomorrow,38.8600,44.0,5.1400
2026-03-27,il,visual-crossing,40.0000,44.0,4.0000
2026-03-27,il,weather.gov,41.0000,44.0,3.0000
2026-03-27,il,weatherapi,46.2000,44.0,2.2000
2026-03-27,ny,consensus,65.3823,65.0,0.3823
2026-03-27,ny,google-weather,52.8800,65.0,12.1200
2026-03-27,ny,open-meteo,67.8000,65.0,2.8000
2026-03-27,ny,openweathermap,54.0500,65.0,10.9500
2026-03-27,ny,pirateweather,65.2500,65.0,0.2500
2026-03-27,ny,tomorrow,59.3800,65.0,5.6200
2026-03-27,ny,visual-crossing,67.7000,65.0,2.7000
2026-03-27,ny,weather.gov,56.0000,65.0,9.0000
2026-03-27,ny,weatherapi,54.7000,65.0,10.3000
2026-03-27,tx,consensus,87.2674,88.0,0.7326
2026-03-27,tx,google-weather,85.8200,88.0,2.1800
2026-03-27,tx,open-meteo,84.6000,88.0,3.4000
2026-03-27,tx,openweathermap,88.5000,88.0,0.5000
2026-03-27,tx,pirateweather,86.8100,88.0,1.1900
2026-03-27,tx,tomorrow,84.3300,88.0,3.6700
2026-03-27,tx,visual-crossing,87.0000,88.0,1.0000
2026-03-27,tx,weather.gov,87.0000,88.0,1.0000
2026-03-27,tx,weatherapi,92.1000,88.0,4.1000
2026-03-28,fl,consensus,80.2682,85.0,4.7318
2026-03-28,fl,google-weather,81.5000,85.0,3.5000
2026-03-28,fl,open-meteo,82.9000,85.0,2.1000
2026-03-28,fl,openweathermap,85.1000,85.0,0.1000
2026-03-28,fl,pirateweather,79.3600,85.0,5.6400
2026-03-28,fl,tomorrow,82.8500,85.0,2.1500
2026-03-28,fl,visual-crossing,79.1000,85.0,5.9000
2026-03-28,fl,weather.gov,80.0000,85.0,5.0000
2026-03-28,fl,weatherapi,87.3000,85.0,2.3000
2026-03-28,il,consensus,48.5121,48.0,0.5121
2026-03-28,il,google-weather,47.4800,48.0,0.5200
2026-03-28,il,open-meteo,47.5000,48.0,0.5000
2026-03-28,il,openweathermap,49.7100,48.0,1.7100
2026-03-28,il,pirateweather,47.1700,48.0,0.8300
2026-03-28,il,tomorrow,48.1100,48.0,0.1100
2026-03-28,il,visual-crossing,49.0000,48.0,1.0000
2026-03-28,il,weather.gov,49.0000,48.0,1.0000
2026-03-28,il,weatherapi,51.8000,48.0,3.8000
2026-03-28,ny,consensus,44.3570,44.0,0.3570
2026-03-28,ny,google-weather,41.7200,44.0,2.2800
2026-03-28,ny,open-meteo,46.0000,44.0,2.0000
2026-03-28,ny,openweathermap,44.9600,44.0,0.9600
2026-03-28,ny,pirateweather,43.7000,44.0,0.3000
2026-03-28,ny,tomorrow,42.7100,44.0,1.2900
2026-03-28,ny,visual-crossing,45.0000,44.0,1.0000
2026-03-28,ny,weather.gov,45.0000,44.0,1.0000
2026-03-28,ny,weatherapi,41.9000,44.0,2.1000
2026-03-28,tx,consensus,70.4773,74.0,3.5227
2026-03-28,tx,google-weather,71.6000,74.0,2.4000
2026-03-28,tx,open-meteo,77.3000,74.0,3.3000
2026-03-28,tx,openweathermap,71.3500,74.0,2.6500
2026-03-28,tx,pirateweather,71.6400,74.0,2.3600
2026-03-28,tx,tomorrow,68.4100,74.0,5.5900
2026-03-28,tx,visual-crossing,67.9000,74.0,6.1000
2026-03-28,tx,weather.gov,68.0000,74.0,6.0000
2026-03-28,tx,weatherapi,74.3000,74.0,0.3000
2026-03-29,fl,consensus,77.2527,80.0,2.7473
2026-03-29,fl,google-weather,76.1000,80.0,3.9000
2026-03-29,fl,open-meteo,76.8000,80.0,3.2000
2026-03-29,fl,openweathermap,79.1100,80.0,0.8900
2026-03-29,fl,pirateweather,76.5900,80.0,3.4100
2026-03-29,fl,tomorrow,76.9600,80.0,3.0400
2026-03-29,fl,visual-crossing,76.9000,80.0,3.1000
2026-03-29,fl,weather.gov,78.0000,80.0,2.0000
2026-03-29,fl,weatherapi,80.1000,80.0,0.1000
2026-03-29,il,consensus,64.8329,63.0,1.8329
2026-03-29,il,google-weather,63.6800,63.0,0.6800
2026-03-29,il,open-meteo,66.9000,63.0,3.9000
2026-03-29,il,openweathermap,64.4900,63.0,1.4900
2026-03-29,il,pirateweather,62.1300,63.0,0.8700
2026-03-29,il,tomorrow,64.5300,63.0,1.5300
2026-03-29,il,visual-crossing,63.9000,63.0,0.9000
2026-03-29,il,weather.gov,64.0000,63.0,1.0000
2026-03-29,il,weatherapi,71.2000,63.0,8.2000
2026-03-29,ny,consensus,55.5044,54.0,1.5044
2026-03-29,ny,google-weather,53.6000,54.0,0.4000
2026-03-29,ny,open-meteo,56.1000,54.0,2.1000
2026-03-29,ny,openweathermap,55.9000,54.0,1.9000
2026-03-29,ny,pirateweather,54.9300,54.0,0.9300
2026-03-29,ny,tomorrow,56.1400,54.0,2.1400
2026-03-29,ny,visual-crossing,54.9000,54.0,0.9000
2026-03-29,ny,weather.gov,56.0000,54.0,2.0000
2026-03-29,ny,weatherapi,61.5000,54.0,7.5000
2026-03-29,tx,consensus,84.5981,85.0,0.4019
2026-03-29,tx,google-weather,80.9600,85.0,4.0400
2026-03-29,tx,open-meteo,80.8000,85.0,4.2000
2026-03-29,tx,openweathermap,87.3100,85.0,2.3100
2026-03-29,tx,pirateweather,84.1100,85.0,0.8900
2026-03-29,tx,tomorrow,80.6400,85.0,4.3600
2026-03-29,tx,visual-crossing,85.0000,85.0,0.0000
2026-03-29,tx,weather.gov,85.0000,85.0,0.0000
2026-03-29,tx,weatherapi,86.0000,85.0,1.0000
2026-03-30,fl,consensus,78.5960,79.0,0.4040
2026-03-30,fl,google-weather,77.3600,79.0,1.6400
2026-03-30,fl,open-meteo,78.6000,79.0,0.4000
2026-03-30,fl,openweathermap,74.2300,79.0,4.7700
2026-03-30,fl,pirateweather,77.1400,79.0,1.8600
2026-03-30,fl,tomorrow,80.4000,79.0,1.4000
2026-03-30,fl,visual-crossing,78.0000,79.0,1.0000
2026-03-30,fl,weather.gov,79.0000,79.0,0.0000
2026-03-30,fl,weatherapi,81.0000,79.0,2.0000
2026-03-30,il,consensus,78.8159,81.0,2.1841
2026-03-30,il,google-weather,78.2600,81.0,2.7400
2026-03-30,il,open-meteo,80.7000,81.0,0.3000
2026-03-30,il,openweathermap,75.6100,81.0,5.3900
2026-03-30,il,pirateweather,76.0500,81.0,4.9500
2026-03-30,il,tomorrow,80.9400,81.0,0.0600
2026-03-30,il,visual-crossing,76.9000,81.0,4.1000
2026-03-30,il,weather.gov,77.0000,81.0,4.0000
2026-03-30,il,weatherapi,84.9000,81.0,3.9000
2026-03-30,ny,consensus,69.9093,73.0,3.0907
2026-03-30,ny,google-weather,71.2400,73.0,1.7600
2026-03-30,ny,open-meteo,74.1000,73.0,1.1000
2026-03-30,ny,openweathermap,65.8400,73.0,7.1600
2026-03-30,ny,pirateweather,68.8500,73.0,4.1500
2026-03-30,ny,tomorrow,73.4000,73.0,0.4000
2026-03-30,ny,visual-crossing,63.9000,73.0,9.1000
2026-03-30,ny,weather.gov,66.0000,73.0,7.0000
2026-03-30,ny,weatherapi,77.9000,73.0,4.9000
2026-03-30,tx,consensus,88.2085,89.0,0.7915
2026-03-30,tx,google-weather,84.5600,89.0,4.4400
2026-03-30,tx,open-meteo,83.7000,89.0,5.3000
2026-03-30,tx,openweathermap,88.1200,89.0,0.8800
2026-03-30,tx,pirateweather,87.4000,89.0,1.6000
2026-03-30,tx,tomorrow,83.6600,89.0,5.3400
2026-03-30,tx,visual-crossing,89.0000,89.0,0.0000
2026-03-30,tx,weather.gov,89.0000,89.0,0.0000
2026-03-30,tx,weatherapi,89.8000,89.0,0.8000
2026-03-31,fl,consensus,79.7182,82.0,2.2818
2026-03-31,fl,google-weather,78.9800,82.0,3.0200
2026-03-31,fl,open-meteo,80.4000,82.0,1.6000
2026-03-31,fl,openweathermap,77.0500,82.0,4.9500
2026-03-31,fl,pirateweather,77.3600,82.0,4.6400
2026-03-31,fl,tomorrow,80.4700,82.0,1.5300
2026-03-31,fl,visual-crossing,78.0000,82.0,4.0000
2026-03-31,fl,weather.gov,78.0000,82.0,4.0000
2026-03-31,fl,weatherapi,85.8000,82.0,3.8000
2026-03-31,il,consensus,74.9467,69.0,5.9467
2026-03-31,il,google-weather,73.7600,69.0,4.7600
2026-03-31,il,openweathermap,71.0600,69.0,2.0600
2026-03-31,il,pirateweather,69.6900,69.0,0.6900
2026-03-31,il,tomorrow,79.2000,69.0,10.2000
2026-03-31,il,visual-crossing,71.0000,69.0,2.0000
2026-03-31,il,weather.gov,73.0000,69.0,4.0000
2026-03-31,il,weatherapi,77.7000,69.0,8.7000
2026-03-31,ny,consensus,80.3140,81.0,0.6860
2026-03-31,ny,google-weather,78.9800,81.0,2.0200
2026-03-31,ny,open-meteo,82.4000,81.0,1.4000
2026-03-31,ny,openweathermap,79.4100,81.0,1.5900
2026-03-31,ny,pirateweather,77.9400,81.0,3.0600
2026-03-31,ny,tomorrow,81.7700,81.0,0.7700
2026-03-31,ny,visual-crossing,76.9000,81.0,4.1000
2026-03-31,ny,weather.gov,78.0000,81.0,3.0000
2026-03-31,ny,weatherapi,84.0000,81.0,3.0000
2026-03-31,tx,consensus,87.4660,90.0,2.5340
2026-03-31,tx,google-weather,84.9200,90.0,5.0800
2026-03-31,tx,open-meteo,84.4000,90.0,5.6000
2026-03-31,tx,openweathermap,88.7000,90.0,1.3000
2026-03-31,tx,pirateweather,86.7000,90.0,3.3000
2026-03-31,tx,tomorrow,84.2900,90.0,5.7100
2026-03-31,tx,visual-crossing,89.0000,90.0,1.0000
2026-03-31,tx,weather.gov,89.0000,90.0,1.0000
2026-03-31,tx,weatherapi,88.7000,90.0,1.3000
2026-04-02,fl,consensus,80.7933,83.0,2.2067
2026-04-02,fl,google-weather,77.7200,83.0,5.2800
2026-04-02,fl,open-meteo,79.9000,83.0,3.1000
2026-04-02,fl,openweathermap,79.3900,83.0,3.6100
2026-04-02,fl,pirateweather,77.7900,83.0,5.2100
2026-04-02,fl,tomorrow,79.7900,83.0,3.2100
2026-04-02,fl,visual-crossing,78.0000,83.0,5.0000
2026-04-02,fl,weather.gov,79.0000,83.0,4.0000
2026-04-02,fl,weatherapi,86.5000,83.0,3.5000
2026-04-02,il,consensus,68.8729,71.0,2.1271
2026-04-02,il,google-weather,67.8200,71.0,3.1800
2026-04-02,il,open-meteo,69.0000,71.0,2.0000
2026-04-02,il,openweathermap,67.2100,71.0,3.7900
2026-04-02,il,pirateweather,68.6500,71.0,2.3500
2026-04-02,il,tomorrow,68.6800,71.0,2.3200
2026-04-02,il,visual-crossing,69.0000,71.0,2.0000
2026-04-02,il,weather.gov,69.0000,71.0,2.0000
2026-04-02,il,weatherapi,71.4000,71.0,0.4000
2026-04-02,ny,consensus,51.6554,51.0,0.6554
